Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
10/05/2023,06:26,619428091,3366.163478,-11.72,,Amazon
10/05/2023,09:06,189418402,808.0013,-5.95,,Starbucks
10/05/2023,13:02,303145527,-2110.971927,-31.93,,Tesco Express
10/05/2023,17:31,658100753,5274.813777,-62.3,,Topshop
10/05/2023,17:42,658100753,5085.841777,-188.97,,Topshop
10/05/2023,18:15,658100753,4835.255777,-250.59,,H&M
11/05/2023,17:05,619428091,3365.151685,-1.01,,Loosely Fitted
11/05/2023,17:29,313806474,5491.692502,-62.99,,Adidas
11/05/2023,18:03,266056908,3223.696074,-22.47,,Sainsbury Local
11/05/2023,19:03,908273315,-2129.188647,-43.04,,Tesco Express
12/05/2023,09:33,619428091,3362.245716,-2.91,,Topshop
12/05/2023,09:46,619428091,3359.735716,-2.51,,Hobbycraft
12/05/2023,10:55,266056908,3189.746074,-33.95,,Foyles
12/05/2023,13:54,266056908,3087.182074,-102.56,,Tesco Express
12/05/2023,18:05,266056908,3043.802074,-43.38,,Deliveroo
12/05/2023,20:20,658100753,4687.961777,-147.29,,Coop Local
13/05/2023,07:17,619428091,3317.047122,-42.69,,Etsy
13/05/2023,08:48,778200498,-2013.959132,-100.25,,Coop Local
13/05/2023,10:20,916374214,15157.49014,-30.95,,Foyles
13/05/2023,14:16,266056908,2970.832074,-72.97,,JD Sports
13/05/2023,14:36,619428091,3300.427122,-16.62,,Hobbycraft
13/05/2023,15:43,619428091,3294.397122,-6.03,,Daunt Books
13/05/2023,17:21,938302791,4817.629855,-130,695708098,
14/05/2023,09:07,619428091,3281.790355,-12.61,,Amazon
14/05/2023,09:23,157033995,934.06655,-125.97,,Grand Union BJJ
14/05/2023,09:40,619428091,2911.790355,-370,157033995,
14/05/2023,09:39,157033995,1304.06655,370,619428091,
14/05/2023,10:30,658100753,4681.971777,-5.99,,JD Sports
14/05/2023,10:31,618363727,2678.171654,-49.99,,Collector Cave
14/05/2023,11:21,619428091,2910.269785,-1.52,,Hobbycraft
14/05/2023,11:40,618363727,2666.191654,-11.98,,Foyles
14/05/2023,13:37,618363727,2663.486879,-2.7,,Lloyds Pharmacy
14/05/2023,16:26,213904562,937.6778812,-49.99,,Five Senses Art
14/05/2023,19:35,157033995,1275.62655,-28.44,,JustEat
15/05/2023,07:07,189418402,779.4113,-28.59,,Deliveroo
15/05/2023,08:10,619428091,2884.462232,-25.81,,AMAZON
15/05/2023,08:37,303145527,-2165.234427,-54.26,,Tesco Express
15/05/2023,09:37,266056908,2958.852074,-11.98,,Hobbycraft
15/05/2023,10:45,213904562,896.4353812,-41.24,,TK Maxx
15/05/2023,11:11,213904562,850.3253812,-46.11,,Loosely Fitted
15/05/2023,13:37,213904562,840.3353812,-9.99,,Foyles
15/05/2023,16:13,213904562,762.3428812,-77.99,,TK Maxx
15/05/2023,16:15,684967752,-386.99025,-81.63,,Tesco Express
15/05/2023,17:08,710597922,-3624.09896,-44.93,,Tesco Express
15/05/2023,17:27,313806474,5425.192502,-66.5,,Loosely Fitted
15/05/2023,17:27,417831169,247.0318357,-28,,JD Sports
15/05/2023,18:01,313806474,5376.192502,-49,,H&M
15/05/2023,18:06,916374214,15149.79061,-7.7,,Tesco Express
15/05/2023,20:09,313806474,5350.417818,-25.77,,Etsy
16/05/2023,08:02,619428091,2869.55564,-14.91,,TK Maxx
16/05/2023,09:37,213904562,694.3628812,-67.98,,JD Sports
16/05/2023,10:11,619428091,2857.47564,-12.08,,Foyles
16/05/2023,17:24,313806474,5340.427818,-9.99,,Adidas
16/05/2023,20:14,658100753,4675.911427,-6.06,,Coop Local
17/05/2023,07:25,916374214,15124.53578,-25.25,,H&M
17/05/2023,17:33,658100753,4662.931427,-12.98,,Daunt Books
17/05/2023,20:20,619428091,2827.967087,-29.51,,Revella
18/05/2023,04:53,619428091,2770.568905,-57.4,,Lloyds Pharmacy
18/05/2023,09:32,619428091,2759.468905,-11.1,,Hobbycraft
18/05/2023,17:13,266056908,2896.629074,-62.22,,Tesco Express
18/05/2023,17:25,938302791,4737.649855,-79.98,,Hobbycraft
18/05/2023,18:30,189418402,777.4213,-1.99,,Hobbycraft
18/05/2023,20:28,157033995,1033.4535,-242.17,,Tesco Express
19/05/2023,02:22,619428091,2758.216291,-1.25,,H&M
19/05/2023,07:58,266056908,2875.782378,-20.85,,Selfridges
19/05/2023,10:05,266056908,2852.812378,-22.97,,Foyles
19/05/2023,10:27,189418402,759.4513,-17.97,,Foyles
19/05/2023,17:16,908273315,-2205.103647,-75.91,,Tesco Express
19/05/2023,17:22,938302791,4732.659855,-4.99,,Foyles
19/05/2023,17:45,658100753,4602.941427,-59.99,,JD Sports
19/05/2023,20:30,684967752,-482.85525,-95.86,,Tesco Express
19/05/2023,20:38,417831169,190.6331857,-56.4,,Tesco Express
20/05/2023,02:51,619428091,2744.895873,-13.32,,H&M
20/05/2023,03:11,213904562,661.6828812,-32.68,,Deliveroo
20/05/2023,09:25,313806474,5334.437818,-5.99,,JD Sports
20/05/2023,11:00,916374214,14845.93578,-278.6,,H&M
20/05/2023,11:48,916374214,14827.96578,-17.97,,Foyles
20/05/2023,11:55,618363727,2598.496879,-64.99,,JD Sports
20/05/2023,13:09,916374214,14696.36578,-131.6,,Loosely Fitted
20/05/2023,13:19,619428091,2727.775873,-17.12,,Foyles
20/05/2023,14:01,916374214,14553.56578,-142.8,,Loosely Fitted
20/05/2023,14:22,916374214,14410.76578,-142.8,,H&M
20/05/2023,17:26,213904562,642.7128812,-18.97,,The Works
20/05/2023,17:54,213904562,518.7236312,-123.99,,Tesco Express
21/05/2023,10:36,778200498,-2060.631632,-46.67,,Coop Local
21/05/2023,10:48,618363727,2491.942879,-106.55,,Tesco Express
21/05/2023,10:59,618363727,2459.982879,-31.96,,The Works
21/05/2023,11:20,618363727,2390.002879,-69.98,,Hobbycraft
21/05/2023,11:35,618363727,2370.012879,-19.99,,Collector Cave
21/05/2023,12:03,619428091,2717.705873,-10.07,,Hobbycraft
21/05/2023,13:08,658100753,4558.673427,-44.27,,Coop Local
21/05/2023,13:36,313806474,5289.467818,-44.97,,Hobbycraft
21/05/2023,14:01,313806474,5255.517818,-33.95,,Daunt Books
21/05/2023,16:08,266056908,2846.822378,-5.99,,Foyles
22/05/2023,04:44,916374214,14392.54737,-18.22,,Amazon
22/05/2023,07:14,619428091,2712.886268,-4.82,,Selfridges
22/05/2023,09:59,266056908,2664.836378,-181.99,,Revella
22/05/2023,10:21,266056908,2441.550378,-223.29,,Loosely Fitted
22/05/2023,16:41,213904562,488.7336312,-29.99,,Hobbycraft
22/05/2023,19:42,266056908,2294.739378,-146.81,,Tesco Express
23/05/2023,08:25,619428091,2699.46368,-13.42,,Fitted Stitch
23/05/2023,18:40,658100753,4424.756427,-133.92,,Coop Local
24/05/2023,06:23,619428091,2698.72668,-0.74,,Amazon
24/05/2023,09:12,266056908,2268.779378,-25.96,,Foyles
24/05/2023,17:22,938302791,4718.679855,-13.98,,Foyles
24/05/2023,17:45,417831169,98.66318574,-91.97,,JD Sports
24/05/2023,18:01,658100753,4195.156427,-229.6,,Topshop
24/05/2023,18:10,658100753,3965.612427,-229.54,,H&M
24/05/2023,19:39,189418402,675.76105,-83.69,,Coop Local
24/05/2023,20:09,916374214,14363.74773,-28.8,,Etsy
25/05/2023,03:46,938302791,4700.901871,-17.78,,Revella
25/05/2023,07:28,619428091,2662.137387,-36.59,,Loosely Fitted
25/05/2023,11:31,266056908,2245.809378,-22.97,,Hobbycraft
26/05/2023,01:34,619428091,2649.942527,-12.19,,AMAZON
26/05/2023,09:22,619428091,2644.892527,-5.05,,Hobbycraft
26/05/2023,10:45,189418402,668.77105,-6.99,,Daunt Books
26/05/2023,11:25,619428091,2614.299627,-30.59,,Hobbycraft
26/05/2023,13:13,618747955,-284.5480373,-128.54,,Tesco Express
26/05/2023,17:16,916374214,14193.77773,-169.97,,Reebok
26/05/2023,19:39,658100753,3963.510675,-2.1,,Tesco Express
26/05/2023,20:29,313806474,5238.528297,-16.99,,Coop Local
27/05/2023,06:28,619428091,2575.511809,-38.79,,Tesco Express
27/05/2023,09:33,938302791,4664.515871,-36.39,,TK Maxx
27/05/2023,09:47,684967752,-526.95525,-44.1,,Tesco Express
27/05/2023,10:01,916374214,14168.81773,-24.96,,Foyles
27/05/2023,10:04,938302791,4567.915871,-96.6,,Loosely Fitted
27/05/2023,11:39,618363727,2240.042879,-129.97,,Collector Cave
27/05/2023,12:27,658100753,3900.530675,-62.98,,JD Sports
27/05/2023,13:20,938302791,4513.329871,-54.59,,H&M
27/05/2023,13:39,938302791,4427.271871,-86.06,,Topshop
27/05/2023,13:58,938302791,4413.985871,-13.29,,Loosely Fitted
27/05/2023,14:05,618363727,2062.942879,-177.1,,Revella
27/05/2023,14:18,938302791,4309.685871,-104.3,,TK Maxx
27/05/2023,14:32,916374214,14158.38736,-10.43,,Amazon
28/05/2023,07:37,619428091,2557.469696,-18.04,,Amazon
28/05/2023,09:42,916374214,14150.71662,-7.67,,Lloyds Pharmacy
28/05/2023,10:56,778200498,-2170.631632,-110,945415797,
28/05/2023,12:09,938302791,4273.735871,-35.95,,Daunt Books
28/05/2023,12:49,303145527,-2207.279427,-42.05,,Tesco Express
28/05/2023,12:55,266056908,2230.829378,-14.98,,Foyles
28/05/2023,14:21,658100753,3795.550675,-104.98,,JD Sports
28/05/2023,17:13,213904562,478.7436312,-9.99,,Foyles
29/05/2023,08:50,618363727,1836.583879,-226.36,,Tesco Express
29/05/2023,09:02,619428091,2544.17758,-13.29,,TK Maxx
29/05/2023,12:15,213904562,414.9634812,-63.78,,Coop Local
29/05/2023,16:47,684967752,-643.79925,-116.84,,Tesco Express
29/05/2023,17:20,938302791,4203.745871,-69.99,,JD Sports
29/05/2023,18:44,266056908,2220.839378,-9.99,,Hobbycraft
30/05/2023,09:16,213904562,394.9934812,-19.97,,Foyles
30/05/2023,10:02,619428091,2489.950895,-54.23,,AMAZON
30/05/2023,13:00,778200498,-2184.506632,-13.88,,Coop Local
30/05/2023,17:13,916374214,14143.66857,-7.05,,Loosely Fitted
30/05/2023,17:27,313806474,5211.060297,-27.47,,Asda
30/05/2023,19:16,908273315,-2310.748647,-105.65,,Tesco Express
31/05/2023,00:00,235567196,1800.1323,1900,,Revella
30/05/2023,23:59,235567196,1300.1323,-500,618747955,
30/05/2023,23:59,618747955,215.4519627,500,235567196,
31/05/2023,00:00,916374214,19436.46857,5292.8,,Green Park Academy
31/05/2023,00:00,157033995,2708.4535,1675,,Fitted Stitch
30/05/2023,23:59,157033995,1968.4535,-740,619428091,
30/05/2023,23:59,619428091,3229.950895,740,157033995,
31/05/2023,00:00,938302791,7045.405871,2841.66,,Lavender Primary
31/05/2023,07:57,658100753,3781.169435,-14.38,,Lloyds Pharmacy
31/05/2023,09:01,619428091,3182.616887,-47.33,,Amazon
31/05/2023,09:19,266056908,2192.879378,-27.96,,Foyles
31/05/2023,09:27,235567196,1268.1423,-31.99,,JD Sports
31/05/2023,09:49,266056908,2143.592378,-49.29,,Tesco Express
31/05/2023,12:35,235567196,1252.1723,-15.97,,Foyles
31/05/2023,17:26,658100753,3765.189435,-15.98,,Daunt Books
31/05/2023,17:28,157033995,1682.3705,-286.08,,Coop Local
31/05/2023,21:22,235567196,1218.4823,-33.69,,JustEat
01/06/2023,00:00,417831169,2968.663186,2870,,Pets at Home
31/05/2023,23:59,417831169,668.6631857,-2300,684967752,
31/05/2023,23:59,684967752,1656.20075,2300,417831169,
01/06/2023,00:00,619428091,4778.616887,1596,,Happy Days Home
01/06/2023,00:00,266056908,3855.592378,1712,,Kew House
01/06/2023,00:00,313806474,8898.060297,3687,,Halifax
31/05/2023,23:59,313806474,7998.060297,-900,213904562,
31/05/2023,23:59,213904562,1294.993481,900,313806474,
01/06/2023,00:00,658100753,6635.189435,2870,,Pets Corner
01/06/2023,00:00,618363727,4326.583879,2490,,Amazon
01/06/2023,00:00,189418402,-72.22895,-741,,Halifax
01/06/2023,00:00,684967752,915.20075,-741,,LBG
01/06/2023,00:00,938302791,6326.405871,-719,,Halifax
01/06/2023,00:00,157033995,944.3705,-738,,Halifax
01/06/2023,00:00,710597922,-4319.09896,-695,,Halifax
01/06/2023,00:00,313806474,7096.060297,-902,,LBG
01/06/2023,00:00,916374214,18686.46857,-750,,LBG
01/06/2023,00:00,235567196,320.4823,-898,,Halifax
01/06/2023,00:00,835307842,-4628.541322,-780,,Halifax
01/06/2023,00:00,618363727,3500.583879,-826,,Halifax
31/05/2023,23:59,189418402,-91.21895,-18.99,,PureGym
31/05/2023,23:59,189418402,-98.21895,-7,,Xbox
31/05/2023,23:59,189418402,-105.21895,-7,,Xbox
31/05/2023,23:59,189418402,-118.20895,-12.99,,SquareOnix
31/05/2023,23:59,189418402,-131.19895,-12.99,,SquareOnix
31/05/2023,23:59,189418402,-147.18895,-15.99,,Netflix
31/05/2023,23:59,189418402,-155.17895,-7.99,,Disney
31/05/2023,23:59,684967752,909.21075,-5.99,,Mojang Studios
31/05/2023,23:59,684967752,903.22075,-5.99,,Mojang Studios
31/05/2023,23:59,417831169,662.6731857,-5.99,,Mojang Studios
31/05/2023,23:59,417831169,647.6831857,-14.99,,Blizzard
31/05/2023,23:59,417831169,634.6931857,-12.99,,SquareOnix
31/05/2023,23:59,618747955,196.4619627,-18.99,,PureGym
31/05/2023,23:59,618747955,190.4719627,-5.99,,Mojang Studios
31/05/2023,23:59,618747955,184.4819627,-5.99,,Mojang Studios
31/05/2023,23:59,618747955,168.4919627,-15.99,,Netflix
31/05/2023,23:59,618747955,68.49196267,-100,,Grand Union BJJ
31/05/2023,23:59,938302791,6310.415871,-15.99,,Netflix
31/05/2023,23:59,938302791,6291.425871,-18.99,,PureGym
31/05/2023,23:59,619428091,4770.626887,-7.99,,Amazon
31/05/2023,23:59,619428091,4763.626887,-7,,Xbox
31/05/2023,23:59,619428091,4748.636887,-14.99,,Blizzard
31/05/2023,23:59,619428091,4735.646887,-12.99,,SquareOnix
31/05/2023,23:59,908273315,-2318.738647,-7.99,,Amazon
31/05/2023,23:59,908273315,-2331.728647,-12.99,,SquareOnix
31/05/2023,23:59,908273315,-2344.718647,-12.99,,SquareOnix
31/05/2023,23:59,908273315,-2351.718647,-7,,Xbox
31/05/2023,23:59,908273315,-2370.708647,-18.99,,PureGym
31/05/2023,23:59,157033995,937.3705,-7,,Xbox
31/05/2023,23:59,157033995,922.3805,-14.99,,Blizzard
31/05/2023,23:59,157033995,909.3905,-12.99,,SquareOnix
31/05/2023,23:59,157033995,809.3905,-100,,Grand Union BJJ
31/05/2023,23:59,157033995,793.4005,-15.99,,Netflix
31/05/2023,23:59,710597922,-4325.08896,-5.99,,Mojang Studios
31/05/2023,23:59,710597922,-4331.07896,-5.99,,Mojang Studios
31/05/2023,23:59,266056908,3839.602378,-15.99,,Netflix
31/05/2023,23:59,266056908,3831.612378,-7.99,,Disney
31/05/2023,23:59,266056908,3812.622378,-18.99,,PureGym
31/05/2023,23:59,213904562,1194.993481,-100,,Grand Union BJJ
31/05/2023,23:59,213904562,1179.003481,-15.99,,Netflix
31/05/2023,23:59,213904562,1160.013481,-18.99,,PureGym
31/05/2023,23:59,213904562,1147.023481,-12.99,,SquareOnix
31/05/2023,23:59,213904562,1134.033481,-12.99,,SquareOnix
31/05/2023,23:59,213904562,1128.043481,-5.99,,Mojang Studios
31/05/2023,23:59,313806474,6996.060297,-100,,Grand Union BJJ
31/05/2023,23:59,313806474,6980.070297,-15.99,,Netflix
31/05/2023,23:59,313806474,6972.080297,-7.99,,Amazon
31/05/2023,23:59,313806474,6965.080297,-7,,Xbox
31/05/2023,23:59,313806474,6950.090297,-14.99,,Blizzard
31/05/2023,23:59,313806474,6931.100297,-18.99,,PureGym
31/05/2023,23:59,184102451,-505.1454681,-18.99,,PureGym
31/05/2023,23:59,184102451,-605.1454681,-100,,Grand Union BJJ
31/05/2023,23:59,184102451,-621.1354681,-15.99,,Netflix
31/05/2023,23:59,184102451,-629.1254681,-7.99,,Amazon
31/05/2023,23:59,916374214,18670.47857,-15.99,,Netflix
31/05/2023,23:59,916374214,18662.48857,-7.99,,Amazon
31/05/2023,23:59,916374214,18643.49857,-18.99,,PureGym
31/05/2023,23:59,916374214,18628.50857,-14.99,,Blizzard
31/05/2023,23:59,235567196,301.4923,-18.99,,PureGym
31/05/2023,23:59,235567196,285.5023,-15.99,,Netflix
31/05/2023,23:59,235567196,277.5123,-7.99,,Amazon
31/05/2023,23:59,235567196,262.5223,-14.99,,Blizzard
31/05/2023,23:59,235567196,162.5223,-100,,Grand Union BJJ
31/05/2023,23:59,303145527,-2307.279427,-100,,Grand Union BJJ
31/05/2023,23:59,303145527,-2323.269427,-15.99,,Netflix
31/05/2023,23:59,303145527,-2329.259427,-5.99,,Mojang Studios
31/05/2023,23:59,303145527,-2344.249427,-14.99,,Blizzard
31/05/2023,23:59,835307842,-4636.531322,-7.99,,Disney
31/05/2023,23:59,835307842,-4651.521322,-14.99,,Blizzard
31/05/2023,23:59,835307842,-4658.521322,-7,,Xbox
31/05/2023,23:59,835307842,-4677.511322,-18.99,,PureGym
31/05/2023,23:59,835307842,-4777.511322,-100,,Grand Union BJJ
31/05/2023,23:59,658100753,6616.199435,-18.99,,PureGym
31/05/2023,23:59,778200498,-2200.496632,-15.99,,Netflix
31/05/2023,23:59,778200498,-2219.486632,-18.99,,PureGym
31/05/2023,23:59,778200498,-2234.476632,-14.99,,Blizzard
31/05/2023,23:59,778200498,-2334.476632,-100,,Grand Union BJJ
31/05/2023,23:59,618363727,3492.593879,-7.99,,Disney
31/05/2023,23:59,618363727,3476.603879,-15.99,,Netflix
31/05/2023,23:59,618363727,3457.613879,-18.99,,PureGym
31/05/2023,23:59,618363727,3450.613879,-7,,Xbox
31/05/2023,23:59,618363727,3437.623879,-12.99,,SquareOnix
31/05/2023,23:59,618363727,3422.633879,-14.99,,Blizzard
01/06/2023,04:25,619428091,4684.660499,-50.99,,Asda
01/06/2023,06:29,916374214,18626.01791,-2.49,,Sainsbury Local
01/06/2023,06:54,658100753,6576.23824,-39.96,,Fitted Stitch
01/06/2023,07:32,938302791,6288.886708,-2.54,,Amazon
01/06/2023,08:27,266056908,3788.112724,-24.51,,Boots
01/06/2023,09:53,619428091,4662.238499,-22.42,,Hobbycraft
01/06/2023,10:49,619428091,4643.078499,-19.16,,Daunt Books
01/06/2023,10:56,684967752,867.24075,-35.98,,Hobbycraft
01/06/2023,11:16,619428091,4610.768499,-32.31,,JD Sports
01/06/2023,12:12,619428091,4604.728499,-6.04,,Hobbycraft
01/06/2023,18:50,778200498,-2349.754132,-15.28,,Coop Local
02/06/2023,01:59,619428091,4600.575028,-4.15,,Loosely Fitted
02/06/2023,10:52,189418402,-262.78895,-107.61,,Loosely Fitted
02/06/2023,11:05,189418402,-373.02395,-110.23,,H&M
02/06/2023,11:32,189418402,-518.51645,-145.49,,H&M
02/06/2023,12:21,189418402,-606.25145,-87.73,,Loosely Fitted
02/06/2023,12:34,189418402,-658.73645,-52.48,,H&M
02/06/2023,15:04,189418402,-718.72895,-59.99,,Loosely Fitted
02/06/2023,15:16,266056908,3745.428567,-42.68,,Fitted Stitch
02/06/2023,15:30,189418402,-807.58895,-88.86,,Loosely Fitted
02/06/2023,15:30,619428091,4568.845028,-31.73,,JustEat
02/06/2023,15:40,189418402,-934.31645,-126.73,,H&M
02/06/2023,15:48,189418402,-1016.80145,-82.48,,H&M
02/06/2023,16:28,213904562,1093.063481,-34.98,,Hobbycraft
02/06/2023,17:29,916374214,18625.54702,-0.47,,Revella
02/06/2023,18:36,938302791,6282.896708,-5.99,,Hobbycraft
02/06/2023,18:59,213904562,1059.168431,-33.9,,Tesco Express
03/06/2023,08:13,619428091,4560.328217,-8.52,,Fitted Stitch
03/06/2023,08:44,710597922,-4390.27646,-59.2,,Tesco Express
03/06/2023,08:45,658100753,6558.82924,-17.41,,Coop Local
03/06/2023,10:42,266056908,3720.458567,-24.97,,Foyles
03/06/2023,11:04,189418402,-1047.88355,-31.08,,Coop Local
03/06/2023,12:51,266056908,3565.163567,-155.3,,Sainsbury Local
03/06/2023,13:03,916374214,18619.55702,-5.99,,Foyles
03/06/2023,13:36,916374214,18608.87754,-10.68,,Revella
03/06/2023,16:24,619428091,4529.735317,-30.59,,Hobbycraft
04/06/2023,09:15,684967752,840.76075,-26.48,,A Life on Canvas
04/06/2023,10:01,916374214,18603.88754,-4.99,,Foyles
04/06/2023,10:42,619428091,4514.644395,-15.09,,Sainsbury Local
04/06/2023,11:50,619428091,4506.584395,-8.06,,Hobbycraft
04/06/2023,13:19,778200498,-2364.596632,-14.84,,Coop Local
04/06/2023,15:28,618363727,3381.153879,-41.48,,Hobbycraft
05/06/2023,04:50,619428091,4504.232848,-2.35,,Amazon
05/06/2023,08:49,417831169,527.7013357,-106.99,,Tesco Express
05/06/2023,09:22,213904562,1029.208431,-29.96,,Foyles
05/06/2023,09:55,213904562,981.3483812,-47.86,,Tesco Express
05/06/2023,10:05,266056908,3550.173567,-14.99,,Hobbycraft
05/06/2023,12:10,684967752,688.80475,-151.96,,Tesco Express
05/06/2023,17:34,916374214,18598.60515,-5.28,,Etsy
05/06/2023,17:45,916374214,18593.35515,-5.25,,Kings Arms
05/06/2023,17:57,916374214,18586.85515,-6.5,,Kings Arms
05/06/2023,18:20,916374214,18581.55515,-5.3,,Kings Arms
06/06/2023,03:39,417831169,491.3213357,-36.38,,JustEat
06/06/2023,05:07,916374214,18558.61515,-22.94,,JustEat
06/06/2023,09:45,684967752,608.83475,-79.97,,Hobbycraft
06/06/2023,19:02,916374214,18506.71651,-51.9,,Topshop
06/06/2023,19:17,619428091,4429.227696,-75.01,,Amazon
07/06/2023,04:47,619428091,4407.147268,-22.08,,H&M
07/06/2023,08:37,778200498,-2401.009132,-36.41,,Coop Local
07/06/2023,08:42,618747955,-114.6490373,-183.14,,Tesco Express
07/06/2023,08:56,658100753,6468.97024,-89.86,,Coop Local
07/06/2023,17:54,313806474,6904.140297,-26.96,,Daunt Books
07/06/2023,18:26,916374214,18472.41651,-34.3,,Revella
07/06/2023,18:30,916374214,18443.82615,-28.59,,Amazon
07/06/2023,18:53,658100753,6464.186311,-4.78,,Sainsbury Local
07/06/2023,18:58,619428091,4401.036768,-6.11,,Hobbycraft
07/06/2023,20:20,213904562,868.9500812,-112.4,,Tesco Express
08/06/2023,04:55,916374214,18413.25799,-30.57,,Fitted Stitch
08/06/2023,09:12,619428091,4388.946768,-12.09,,Hobbycraft
08/06/2023,13:32,619428091,4379.264964,-9.68,,H&M
08/06/2023,18:48,313806474,6896.650297,-7.49,,Hobbycraft
09/06/2023,03:27,619428091,4375.306152,-3.96,,Boots
09/06/2023,04:31,916374214,18392.66232,-20.6,,Sainsbury Local
09/06/2023,09:20,266056908,3526.213567,-23.96,,Foyles
09/06/2023,15:37,684967752,578.85475,-29.98,,Hobbycraft
10/06/2023,04:58,619428091,4374.219716,-1.09,,AMAZON
10/06/2023,08:57,916374214,18356.7355,-35.93,,Amazon
10/06/2023,09:11,916374214,18343.7555,-12.98,,Foyles
10/06/2023,09:17,619428091,4313.569716,-60.65,,JD Sports
10/06/2023,09:19,658100753,6419.196311,-44.99,,JD Sports
10/06/2023,13:00,313806474,6831.660297,-64.99,,JD Sports
10/06/2023,13:07,313806474,6809.660297,-22,,JD Sports
10/06/2023,14:27,619428091,4303.479716,-10.09,,Hobbycraft
11/06/2023,01:50,658100753,6408.057755,-11.14,,Revella
11/06/2023,04:21,916374214,18338.60958,-5.15,,Amazon
11/06/2023,06:40,938302791,6244.645466,-38.25,,Etsy
11/06/2023,09:17,618363727,3352.193879,-28.96,,Foyles
11/06/2023,10:27,618363727,3202.203879,-149.99,,Reebok
11/06/2023,10:42,710597922,-4448.01146,-57.73,,Tesco Express
11/06/2023,10:46,938302791,6216.655466,-27.99,,JD Sports
11/06/2023,13:37,658100753,6289.050755,-119.01,,Coop Local
11/06/2023,16:41,213904562,838.9900812,-29.96,,Foyles
11/06/2023,20:19,213904562,828.4400812,-10.55,,Kings Arms
11/06/2023,20:36,213904562,817.0400812,-11.4,,Kings Arms
11/06/2023,21:07,213904562,803.6400812,-13.4,,Kings Arms
11/06/2023,21:20,213904562,789.3900812,-14.25,,Kings Arms
11/06/2023,22:17,213904562,777.9900812,-11.4,,Kings Arms
11/06/2023,22:27,213904562,767.1900812,-10.8,,Kings Arms
12/06/2023,01:03,916374214,18322.53158,-16.08,,Selfridges
12/06/2023,04:32,619428091,4287.034885,-16.44,,Revella
12/06/2023,09:59,266056908,3461.365567,-64.85,,Tesco Express
12/06/2023,11:14,213904562,712.2200812,-54.97,,Hobbycraft
12/06/2023,16:40,684967752,555.37475,-23.48,,Hobbycraft
13/06/2023,02:07,235567196,118.7323,-43.79,,Deliveroo
13/06/2023,06:46,619428091,4277.162518,-9.87,,Boots
13/06/2023,07:07,916374214,18297.28158,-25.25,,Deliveroo
13/06/2023,09:30,213904562,617.7275812,-94.49,,Revella
13/06/2023,09:41,213904562,492.1175812,-125.61,,Loosely Fitted
13/06/2023,09:49,684967752,373.40275,-181.97,,Loosely Fitted
13/06/2023,09:51,213904562,408.5150812,-83.6,,Loosely Fitted
13/06/2023,10:03,619428091,4271.122518,-6.04,,Hobbycraft
13/06/2023,10:03,684967752,283.10275,-90.3,,H&M
13/06/2023,10:32,684967752,-36.08325,-319.19,,H&M
13/06/2023,11:06,684967752,-120.08325,-84,,Loosely Fitted
13/06/2023,11:32,684967752,-257.24125,-137.16,,H&M
13/06/2023,11:44,684967752,-327.22725,-69.99,,Loosely Fitted
13/06/2023,12:13,684967752,-583.41325,-256.19,,H&M
13/06/2023,12:39,684967752,-833.28525,-249.87,,H&M
13/06/2023,13:21,213904562,352.6400812,-55.88,,H&M
13/06/2023,13:30,213904562,171.1400812,-181.5,,Topshop
13/06/2023,17:21,938302791,6199.675466,-16.98,,Hobbycraft
13/06/2023,17:22,916374214,18268.33158,-28.95,,Foyles
13/06/2023,18:09,619428091,4226.262518,-44.86,,JustEat
13/06/2023,18:42,778200498,-2419.661632,-18.65,,Coop Local
13/06/2023,18:45,618363727,3049.176879,-153.03,,Asda
13/06/2023,20:57,618363727,3047.246988,-1.93,,Selfridges
14/06/2023,03:07,916374214,18256.81505,-11.52,,Boots
14/06/2023,06:30,619428091,4218.655526,-7.61,,Sainsbury Local
14/06/2023,09:18,619428091,4162.357966,-56.3,,Hobbycraft
14/06/2023,17:10,313806474,6791.947723,-17.71,,Fitted Stitch
14/06/2023,17:16,908273315,-2459.448647,-88.74,,Tesco Express
14/06/2023,19:06,213904562,127.2500812,-43.89,,Tesco Express
15/06/2023,05:39,619428091,4147.617599,-14.74,,AMAZON
15/06/2023,07:04,916374214,18223.35449,-33.46,,Tesco Express
15/06/2023,12:18,266056908,3448.385567,-12.98,,Foyles
16/06/2023,01:39,619428091,4135.792017,-11.83,,Fitted Stitch
16/06/2023,03:56,916374214,18182.27264,-41.08,,Loosely Fitted
16/06/2023,08:41,266056908,3308.189567,-140.2,,Tesco Express
16/06/2023,10:09,266056908,3302.199567,-5.99,,Hobbycraft
16/06/2023,13:03,778200498,-2446.061632,-26.4,,Coop Local
16/06/2023,17:52,658100753,6143.310755,-145.74,,Coop Local
16/06/2023,18:35,916374214,18175.27264,-7,,Kings Arms
16/06/2023,19:04,916374214,18170.37264,-4.9,,Kings Arms
16/06/2023,19:32,916374214,18164.47264,-5.9,,Kings Arms
16/06/2023,19:52,916374214,18155.47264,-9,,Kings Arms
17/06/2023,03:38,618363727,3027.796988,-19.45,,Deliveroo
17/06/2023,04:37,619428091,3675.792017,-460,157033995,
17/06/2023,04:37,157033995,1253.4005,460,619428091,
